player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url
40633,2021,252,milan-badelj,Milan Badelj,Jugoslawien (SFR),Croatia,2/25/1989,Midfield,Defensive Midfield,Right,186,1350000,13500000,https://www.transfermarkt.co.uk/milan-badelj/profil/spieler/40633
532937,2021,252,johan-vasquez,Johan Vasquez,Mexico,Mexico,10/22/1998,Defender,Centre-Back,Left,184,3600000,5400000,https://www.transfermarkt.co.uk/johan-vasquez/profil/spieler/532937
337152,2021,6676,jose-luis-valiente,Jose Luis Valiente,Spain,Spain,5/18/1991,Midfield,Defensive Midfield,Left,184,360000,405000,https://www.transfermarkt.co.uk/jose-luis-valiente/profil/spieler/337152
124715,2021,252,nikola-maksimovic,Nikola Maksimovic,Jugoslawien (SFR),Serbia,11/25/1991,Defender,Centre-Back,Right,193,4050000,16200000,https://www.transfermarkt.co.uk/nikola-maksimovic/profil/spieler/124715
25508,2021,252,salvatore-sirigu,Salvatore Sirigu,Italy,Italy,1/12/1987,Goalkeeper,Goalkeeper,Right,192,1350000,19350000,https://www.transfermarkt.co.uk/salvatore-sirigu/profil/spieler/25508
176139,2021,252,mattia-bani,Mattia Bani,Italy,Italy,12/10/1993,Defender,Centre-Back,Right,188,2250000,2880000,https://www.transfermarkt.co.uk/mattia-bani/profil/spieler/176139
197642,2021,1091,chuba-akpom,Chuba Akpom,England,England,10/9/1995,Attack,Centre-Forward,Right,186,2880000,3150000,https://www.transfermarkt.co.uk/chuba-akpom/profil/spieler/197642
317057,2021,252,adrian-semper,Adrian Semper,Croatia,Croatia,1/12/1998,Goalkeeper,Goalkeeper,Right,194,1800000,2069999,https://www.transfermarkt.co.uk/adrian-semper/profil/spieler/317057
160668,2021,1091,antonio-colak,Antonio Colak,Germany,Croatia,9/17/1993,Attack,Centre-Forward,Right,188,3150000,3600000,https://www.transfermarkt.co.uk/antonio-colak/profil/spieler/160668
153190,2021,1091,thomas-murg,Thomas Murg,Austria,Austria,11/14/1994,Attack,Right Winger,Left,173,2250000,3150000,https://www.transfermarkt.co.uk/thomas-murg/profil/spieler/153190
338672,2021,252,zinho-vanheusden,Zinho Vanheusden,Belgium,Belgium,7/29/1999,Defender,Centre-Back,Right,187,9000000,16200000,https://www.transfermarkt.co.uk/zinho-vanheusden/profil/spieler/338672
206843,2021,1091,andrija-zivkovic,Andrija Zivkovic,Yugoslavia (Republic),Serbia,7/11/1996,Attack,Right Winger,Left,169,4500000,16200000,https://www.transfermarkt.co.uk/andrija-zivkovic/profil/spieler/206843
209649,2021,1091,alexandru-mitrita,Alexandru Mitrita,Romania,Romania,2/8/1995,Attack,Left Winger,Right,167,4500000,6300000,https://www.transfermarkt.co.uk/alexandru-mitrita/profil/spieler/209649
73097,2021,1091,omar-el-kaddouri,Omar El Kaddouri,Belgium,Morocco,8/21/1990,Midfield,Attacking Midfield,Right,185,1620000,4500000,https://www.transfermarkt.co.uk/omar-el-kaddouri/profil/spieler/73097
357163,2021,1091,filipe-soares,Filipe Soares,Portugal,Portugal,5/20/1999,Midfield,Attacking Midfield,Right,180,3150000,3600000,https://www.transfermarkt.co.uk/filipe-soares/profil/spieler/357163
464530,2021,1091,theocharis-tsingaras,Theocharis Tsingaras,Greece,Greece,8/20/2000,Midfield,Central Midfield,Right,175,675000,675000,https://www.transfermarkt.co.uk/theocharis-tsingaras/profil/spieler/464530
79612,2021,1091,stefan-schwab,Stefan Schwab,Austria,Austria,9/27/1990,Midfield,Central Midfield,Left,183,1350000,2250000,https://www.transfermarkt.co.uk/stefan-schwab/profil/spieler/79612
22318,2021,252,federico-marchetti,Federico Marchetti,Italy,Italy,2/7/1983,Goalkeeper,Goalkeeper,Left,188,180000,11700000,https://www.transfermarkt.co.uk/federico-marchetti/profil/spieler/22318
468260,2021,1091,leo-jaba,Leo Jaba,Brazil,Brazil,8/2/1998,Attack,Right Winger,Right,178,1620000,7200000,https://www.transfermarkt.co.uk/leo-jaba/profil/spieler/468260
35884,2021,1091,diego-biseswar,Diego Biseswar,Netherlands,Suriname,3/8/1988,Midfield,Attacking Midfield,Right,176,720000,2880000,https://www.transfermarkt.co.uk/diego-biseswar/profil/spieler/35884
390125,2021,1091,lefteris-lyratzis,Lefteris Lyratzis,Greece,Greece,2/22/2000,Defender,Right-Back,Right,178,540000,540000,https://www.transfermarkt.co.uk/lefteris-lyratzis/profil/spieler/390125
387928,2021,1091,lucas-taylor,Lucas Taylor,Brazil,Brazil,4/10/1995,Defender,Right-Back,Right,176,900000,900000,https://www.transfermarkt.co.uk/lucas-taylor/profil/spieler/387928
350364,2021,1091,joan-sastre,Joan Sastre,Spain,Spain,4/30/1997,Defender,Right-Back,Right,174,1440000,1800000,https://www.transfermarkt.co.uk/joan-sastre/profil/spieler/350364
330060,2021,1091,sidcley,Sidcley,Brazil,Brazil,5/13/1993,Defender,Left-Back,Left,176,2250000,4500000,https://www.transfermarkt.co.uk/sidcley/profil/spieler/330060
35247,2021,1091,vieirinha,Vieirinha,Portugal,Portugal,1/24/1986,Defender,Left-Back,Right,172,540000,7200000,https://www.transfermarkt.co.uk/vieirinha/profil/spieler/35247
37397,2021,1091,jose-crespo,Jose Crespo,Spain,Spain,2/9/1987,Defender,Centre-Back,Right,185,540000,2520000,https://www.transfermarkt.co.uk/jose-crespo/profil/spieler/37397
448920,2021,1091,enea-mihaj,Enea Mihaj,Greece,Albania,7/5/1998,Defender,Centre-Back,Right,186,810000,900000,https://www.transfermarkt.co.uk/enea-mihaj/profil/spieler/448920
464528,2021,1091,giannis-michailidis,Giannis Michailidis,Greece,Greece,2/18/2000,Defender,Centre-Back,Left,188,3600000,3600000,https://www.transfermarkt.co.uk/giannis-michailidis/profil/spieler/464528
137648,2021,1091,sverrir-ingi-ingason,Sverrir Ingi Ingason,Iceland,Iceland,8/5/1993,Defender,Centre-Back,Right,188,4500000,5400000,https://www.transfermarkt.co.uk/sverrir-ingi-ingason/profil/spieler/137648
567492,2021,1091,konstantinos-balomenos,Konstantinos Balomenos,Greece,Greece,3/11/2002,Goalkeeper,Goalkeeper,Right,187,,,https://www.transfermarkt.co.uk/konstantinos-balomenos/profil/spieler/567492
540058,2021,1091,christos-talichmanidis,Christos Talichmanidis,Greece,Greece,3/16/2001,Goalkeeper,Goalkeeper,Right,187,135000,135000,https://www.transfermarkt.co.uk/christos-talichmanidis/profil/spieler/540058
51161,2021,1091,zivko-zivkovic,Zivko Zivkovic,Jugoslawien (SFR),Serbia,4/14/1989,Goalkeeper,Goalkeeper,Right,194,540000,900000,https://www.transfermarkt.co.uk/zivko-zivkovic/profil/spieler/51161
253973,2021,6676,christos-tasoulis,Christos Tasoulis,Greece,Greece,5/3/1991,Defender,Left-Back,Left,178,270000,540000,https://www.transfermarkt.co.uk/christos-tasoulis/profil/spieler/253973
88348,2021,1091,alexandros-paschalakis,Alexandros Paschalakis,Greece,Greece,7/28/1989,Goalkeeper,Goalkeeper,Right,197,720000,2250000,https://www.transfermarkt.co.uk/alexandros-paschalakis/profil/spieler/88348
394304,2021,252,manolo-portanova,Manolo Portanova,Italy,Italy,6/2/2000,Midfield,Central Midfield,Right,183,2250000,2250000,https://www.transfermarkt.co.uk/manolo-portanova/profil/spieler/394304
59084,2021,1091,fernando-varela,Fernando Varela,Portugal,Cape Verde,11/26/1987,Defender,Centre-Back,Right,185,720000,3600000,https://www.transfermarkt.co.uk/fernando-varela/profil/spieler/59084
232454,2021,252,nadiem-amiri,Nadiem Amiri,Germany,Germany,10/27/1996,Midfield,Central Midfield,Right,180,8100000,19800000,https://www.transfermarkt.co.uk/nadiem-amiri/profil/spieler/232454
603891,2021,749,emmanuel-ekong,Emmanuel Ekong,Italy,Sweden,6/25/2002,Attack,Centre-Forward,Right,176,270000,270000,https://www.transfermarkt.co.uk/emmanuel-ekong/profil/spieler/603891
22328,2021,1038,fabio-quagliarella,Fabio Quagliarella,Italy,Italy,1/31/1983,Attack,Centre-Forward,Right,180,900000,15750000,https://www.transfermarkt.co.uk/fabio-quagliarella/profil/spieler/22328
134983,2021,749,andrea-la-mantia,Andrea La Mantia,Italy,Italy,5/6/1991,Attack,Centre-Forward,Right,190,1350000,2250000,https://www.transfermarkt.co.uk/andrea-la-mantia/profil/spieler/134983
412513,2021,607,thomas-henry,Thomas Henry,France,France,9/20/1994,Attack,Centre-Forward,Right,191,4500000,4500000,https://www.transfermarkt.co.uk/thomas-henry/profil/spieler/412513
131951,2021,276,kevin-lasagna,Kevin Lasagna,Italy,Italy,8/10/1992,Attack,Centre-Forward,Left,181,3150000,7200000,https://www.transfermarkt.co.uk/kevin-lasagna/profil/spieler/131951
413605,2021,607,david-okereke,David Okereke,Nigeria,Nigeria,8/29/1997,Attack,Centre-Forward,Right,181,4500000,9900000,https://www.transfermarkt.co.uk/david-okereke/profil/spieler/413605
163222,2021,6574,gregoire-defrel,Gregoire Defrel,France,Martinique,6/17/1991,Attack,Centre-Forward,Left,179,3150000,10800000,https://www.transfermarkt.co.uk/gregoire-defrel/profil/spieler/163222
65278,2021,398,pedro,Pedro,Spain,Spain,7/28/1987,Attack,Right Winger,Both,167,3600000,27000000,https://www.transfermarkt.co.uk/pedro/profil/spieler/65278
624942,2021,398,raul-moro,Raul Moro,Spain,Spain,12/5/2002,Attack,Left Winger,Right,169,2700000,2700000,https://www.transfermarkt.co.uk/raul-moro/profil/spieler/624942
448466,2021,398,jovane,Jovane,Cape Verde,Cape Verde,6/14/1998,Attack,Left Winger,Right,174,6300000,9000000,https://www.transfermarkt.co.uk/jovane/profil/spieler/448466
769063,2021,398,luka-romero,Luka Romero,Mexico,Argentina,11/18/2004,Midfield,Attacking Midfield,Left,165,900000,900000,https://www.transfermarkt.co.uk/luka-romero/profil/spieler/769063
393621,2021,1091,douglas-augusto,Douglas Augusto,Brazil,Brazil,1/13/1997,Midfield,Central Midfield,Left,173,3150000,3600000,https://www.transfermarkt.co.uk/douglas-augusto/profil/spieler/393621
283735,2021,398,mattia-zaccagni,Mattia Zaccagni,Italy,Italy,6/16/1995,Midfield,Attacking Midfield,Right,177,16200000,16200000,https://www.transfermarkt.co.uk/mattia-zaccagni/profil/spieler/283735
331401,2021,398,manuel-lazzari,Manuel Lazzari,Italy,Italy,11/29/1993,Midfield,Right Midfield,Right,174,13500000,20700000,https://www.transfermarkt.co.uk/manuel-lazzari/profil/spieler/331401
159372,2021,398,felipe-anderson,Felipe Anderson,Brazil,Brazil,4/15/1993,Attack,Right Winger,Right,175,11700000,40500000,https://www.transfermarkt.co.uk/felipe-anderson/profil/spieler/159372
396682,2021,1390,luca-gagliano,Luca Gagliano,Italy,Italy,7/14/2000,Attack,Centre-Forward,Left,182,225000,720000,https://www.transfermarkt.co.uk/luca-gagliano/profil/spieler/396682
96828,2021,416,simone-zaza,Simone Zaza,Italy,Italy,6/25/1991,Attack,Centre-Forward,Left,186,1800000,22500000,https://www.transfermarkt.co.uk/simone-zaza/profil/spieler/96828
89086,2021,430,aleksandr-kokorin,Aleksandr Kokorin,UdSSR,Russia,3/19/1991,Attack,Centre-Forward,Right,184,810000,16200000,https://www.transfermarkt.co.uk/aleksandr-kokorin/profil/spieler/89086
327757,2021,430,krzysztof-piatek,Krzysztof Piatek,Poland,Poland,7/1/1995,Attack,Centre-Forward,Right,183,10800000,36000000,https://www.transfermarkt.co.uk/krzysztof-piatek/profil/spieler/327757
390638,2021,430,arthur-cabral,Arthur Cabral,Brazil,Brazil,4/25/1998,Attack,Centre-Forward,Right,186,13500000,13500000,https://www.transfermarkt.co.uk/arthur-cabral/profil/spieler/390638
61253,2021,430,jose-callejon,Jose Callejon,Spain,Spain,2/11/1987,Attack,Right Winger,Right,178,1350000,22500000,https://www.transfermarkt.co.uk/jose-callejon/profil/spieler/61253
324690,2021,430,jonathan-ikone,Jonathan Ikone,France,France,5/2/1998,Attack,Right Winger,Left,175,19800000,36000000,https://www.transfermarkt.co.uk/jonathan-ikone/profil/spieler/324690
105521,2021,398,ciro-immobile,Ciro Immobile,Italy,Italy,2/20/1990,Attack,Centre-Forward,Right,185,27000000,45000000,https://www.transfermarkt.co.uk/ciro-immobile/profil/spieler/105521
486031,2021,430,nicolas-gonzalez,Nicolas Gonzalez,Argentina,Argentina,4/6/1998,Attack,Left Winger,Left,180,21600000,22500000,https://www.transfermarkt.co.uk/nicolas-gonzalez/profil/spieler/486031
88909,2021,430,riccardo-saponara,Riccardo Saponara,Italy,Italy,12/21/1991,Midfield,Attacking Midfield,Right,184,2700000,13500000,https://www.transfermarkt.co.uk/riccardo-saponara/profil/spieler/88909
57280,2021,430,giacomo-bonaventura,Giacomo Bonaventura,Italy,Italy,8/22/1989,Midfield,Central Midfield,Right,180,3600000,21600000,https://www.transfermarkt.co.uk/giacomo-bonaventura/profil/spieler/57280
324377,2021,430,youssef-maleh,Youssef Maleh,Italy,Morocco,8/22/1998,Midfield,Central Midfield,Left,179,4500000,4500000,https://www.transfermarkt.co.uk/youssef-maleh/profil/spieler/324377
184894,2021,430,alfred-duncan,Alfred Duncan,Ghana,Ghana,3/10/1993,Midfield,Central Midfield,Left,178,9000000,16200000,https://www.transfermarkt.co.uk/alfred-duncan/profil/spieler/184894
99180,2021,1025,federico-santander,Federico Santander,Paraguay,Paraguay,6/4/1991,Attack,Centre-Forward,Right,187,900000,5400000,https://www.transfermarkt.co.uk/federico-santander/profil/spieler/99180
303116,2021,430,gaetano-castrovilli,Gaetano Castrovilli,Italy,Italy,2/17/1997,Midfield,Central Midfield,Right,187,13500000,22500000,https://www.transfermarkt.co.uk/gaetano-castrovilli/profil/spieler/303116
318077,2021,430,lucas-torreira,Lucas Torreira,Uruguay,Uruguay,2/11/1996,Midfield,Defensive Midfield,Right,166,18000000,49500000,https://www.transfermarkt.co.uk/lucas-torreira/profil/spieler/318077
240219,2021,430,lorenzo-venuti,Lorenzo Venuti,Italy,Italy,4/12/1995,Defender,Right-Back,Right,179,2700000,2700000,https://www.transfermarkt.co.uk/lorenzo-venuti/profil/spieler/240219
280730,2021,430,alvaro-odriozola,Alvaro Odriozola,Spain,Spain,12/14/1995,Defender,Right-Back,Right,176,11700000,27000000,https://www.transfermarkt.co.uk/alvaro-odriozola/profil/spieler/280730
404260,2021,430,aleksa-terzic,Aleksa Terzic,Yugoslavia (Republic),Serbia,8/17/1999,Defender,Left-Back,Left,184,1800000,1800000,https://www.transfermarkt.co.uk/aleksa-terzic/profil/spieler/404260
287579,2021,430,sofyan-amrabat,Sofyan Amrabat,Netherlands,Morocco,8/21/1996,Midfield,Defensive Midfield,Right,185,8100000,18000000,https://www.transfermarkt.co.uk/sofyan-amrabat/profil/spieler/287579
143559,2021,430,matija-nastasic,Matija Nastasic,Yugoslavia (Republic),Serbia,3/28/1993,Defender,Centre-Back,Left,188,1800000,19800000,https://www.transfermarkt.co.uk/matija-nastasic/profil/spieler/143559
380350,2021,430,igor,Igor,Brazil,Brazil,2/7/1998,Defender,Centre-Back,Left,185,7200000,7200000,https://www.transfermarkt.co.uk/igor/profil/spieler/380350
373373,2021,430,lucas-martinez-quarta,Lucas Martinez Quarta,Argentina,Argentina,5/10/1996,Defender,Centre-Back,Right,183,13500000,13500000,https://www.transfermarkt.co.uk/lucas-martinez-quarta/profil/spieler/373373
413507,2021,430,nikola-milenkovic,Nikola Milenkovic,Yugoslavia (Republic),Serbia,10/12/1997,Defender,Centre-Back,Right,195,20700000,31500000,https://www.transfermarkt.co.uk/nikola-milenkovic/profil/spieler/413507
85825,2021,1091,jasmin-kurtic,Jasmin Kurtic,Jugoslawien (SFR),Slovenia,1/10/1989,Midfield,Central Midfield,Right,186,1800000,6300000,https://www.transfermarkt.co.uk/jasmin-kurtic/profil/spieler/85825
96254,2021,430,pietro-terracciano,Pietro Terracciano,Italy,Italy,3/8/1990,Goalkeeper,Goalkeeper,Right,193,1350000,1350000,https://www.transfermarkt.co.uk/pietro-terracciano/profil/spieler/96254
124555,2021,430,cristiano-biraghi,Cristiano Biraghi,Italy,Italy,9/1/1992,Defender,Left-Back,Left,185,9000000,10800000,https://www.transfermarkt.co.uk/cristiano-biraghi/profil/spieler/124555
41384,2021,1025,marko-arnautovic,Marko Arnautovic,Austria,Austria,4/19/1989,Attack,Centre-Forward,Both,192,5400000,31500000,https://www.transfermarkt.co.uk/marko-arnautovic/profil/spieler/41384
386455,2021,430,riccardo-sottil,Riccardo Sottil,Italy,Italy,6/3/1999,Attack,Left Winger,Right,180,8100000,8100000,https://www.transfermarkt.co.uk/riccardo-sottil/profil/spieler/386455
368482,2021,1025,riccardo-orsolini,Riccardo Orsolini,Italy,Italy,1/24/1997,Attack,Right Winger,Left,183,9000000,22500000,https://www.transfermarkt.co.uk/riccardo-orsolini/profil/spieler/368482
562030,2021,1025,musa-juwara,Musa Juwara,The Gambia,The Gambia,12/26/2001,Attack,Left Winger,Left,170,900000,1800000,https://www.transfermarkt.co.uk/musa-juwara/profil/spieler/562030
82048,2021,1025,nicola-sansone,Nicola Sansone,Germany,Italy,9/10/1991,Attack,Left Winger,Right,173,2700000,14400000,https://www.transfermarkt.co.uk/nicola-sansone/profil/spieler/82048
486624,2021,1025,musa-barrow,Musa Barrow,The Gambia,The Gambia,11/14/1998,Attack,Left Winger,Right,184,18000000,18000000,https://www.transfermarkt.co.uk/musa-barrow/profil/spieler/486624
662752,2021,1025,luis-rojas,Luis Rojas,Chile,Chile,3/6/2002,Midfield,Attacking Midfield,Right,180,1080000,1620000,https://www.transfermarkt.co.uk/luis-rojas/profil/spieler/662752
367284,2021,252,leo-ostigard,Leo Ostigard,Norway,Norway,11/28/1999,Defender,Centre-Back,Right,184,3600000,3600000,https://www.transfermarkt.co.uk/leo-ostigard/profil/spieler/367284
119115,2021,1025,diego-falcinelli,Diego Falcinelli,Italy,Italy,6/26/1991,Attack,Centre-Forward,Left,186,900000,4500000,https://www.transfermarkt.co.uk/diego-falcinelli/profil/spieler/119115
401920,2021,1025,kingsley-michael,Kingsley Michael,Nigeria,Nigeria,8/26/1999,Midfield,Central Midfield,Right,176,450000,900000,https://www.transfermarkt.co.uk/kingsley-michael/profil/spieler/401920
601577,2021,398,andre-anderson,Andre Anderson,Brazil,Italy,9/23/1999,Midfield,Attacking Midfield,Right,180,1530000,1800000,https://www.transfermarkt.co.uk/andre-anderson/profil/spieler/601577
85393,2021,1025,nicolas-viola,Nicolas Viola,Italy,Italy,10/12/1989,Midfield,Central Midfield,Left,180,900000,1890000,https://www.transfermarkt.co.uk/nicolas-viola/profil/spieler/85393
497291,2021,1025,nicolas-dominguez,Nicolas Dominguez,Argentina,Argentina,6/28/1998,Midfield,Central Midfield,Right,179,11700000,15750000,https://www.transfermarkt.co.uk/nicolas-dominguez/profil/spieler/497291
581912,2021,3522,diego-zuppel,Diego Zuppel,Italy,Italy,10/13/2002,Attack,Centre-Forward,Left,192,68000,68000,https://www.transfermarkt.co.uk/diego-zuppel/profil/spieler/581912
342405,2021,1025,mattias-svanberg,Mattias Svanberg,Sweden,Sweden,1/5/1999,Midfield,Central Midfield,Right,185,13500000,13500000,https://www.transfermarkt.co.uk/mattias-svanberg/profil/spieler/342405
33571,2021,1025,lorenzo-de-silvestri,Lorenzo De Silvestri,Italy,Italy,5/23/1988,Defender,Right-Back,Right,186,1350000,5400000,https://www.transfermarkt.co.uk/lorenzo-de-silvestri/profil/spieler/33571
347900,2021,1025,jerdy-schouten,Jerdy Schouten,Netherlands,Netherlands,1/12/1997,Midfield,Central Midfield,Right,185,7200000,8100000,https://www.transfermarkt.co.uk/jerdy-schouten/profil/spieler/347900
187245,2021,1025,mitchell-dijks,Mitchell Dijks,Netherlands,Netherlands,2/9/1993,Defender,Left-Back,Left,194,2250000,4500000,https://www.transfermarkt.co.uk/mitchell-dijks/profil/spieler/187245
591949,2021,1025,aaron-hickey,Aaron Hickey,Scotland,Scotland,6/10/2002,Defender,Left-Back,Both,185,13500000,13500000,https://www.transfermarkt.co.uk/aaron-hickey/profil/spieler/591949
60889,2021,1025,gary-medel,Gary Medel,Chile,Chile,8/3/1987,Defender,Centre-Back,Right,171,900000,11700000,https://www.transfermarkt.co.uk/gary-medel/profil/spieler/60889
471004,2021,1025,luis-binks,Luis Binks,England,England,9/2/2001,Defender,Centre-Back,Left,187,1350000,1350000,https://www.transfermarkt.co.uk/luis-binks/profil/spieler/471004
126673,2021,1025,adama-soumaoro,Adama Soumaoro,France,France,6/18/1992,Defender,Centre-Back,Right,186,3600000,9000000,https://www.transfermarkt.co.uk/adama-soumaoro/profil/spieler/126673
247377,2021,1025,kevin-bonifazi,Kevin Bonifazi,Italy,Italy,5/19/1996,Defender,Centre-Back,Right,187,4050000,6300000,https://www.transfermarkt.co.uk/kevin-bonifazi/profil/spieler/247377
368891,2021,1025,arthur-theate,Arthur Theate,Belgium,Belgium,5/25/2000,Defender,Centre-Back,Left,186,9000000,9000000,https://www.transfermarkt.co.uk/arthur-theate/profil/spieler/368891
208166,2021,430,bartlomiej-dragowski,Bartlomiej Dragowski,Poland,Poland,8/19/1997,Goalkeeper,Goalkeeper,Right,191,8100000,14400000,https://www.transfermarkt.co.uk/bartlomiej-dragowski/profil/spieler/208166
237658,2021,1025,michel-aebischer,Michel Aebischer,Switzerland,Switzerland,1/6/1997,Midfield,Central Midfield,Right,183,3150000,4950000,https://www.transfermarkt.co.uk/michel-aebischer/profil/spieler/237658
207715,2021,1025,ibrahima-mbaye,Ibrahima Mbaye,Senegal,Senegal,11/19/1994,Defender,Right-Back,Right,188,900000,5850000,https://www.transfermarkt.co.uk/ibrahima-mbaye/profil/spieler/207715
460898,2021,1390,damir-ceter,Damir Ceter,Colombia,Colombia,11/2/1997,Attack,Centre-Forward,Right,187,720000,900000,https://www.transfermarkt.co.uk/damir-ceter/profil/spieler/460898
64793,2021,1390,leonardo-pavoletti,Leonardo Pavoletti,Italy,Italy,11/26/1988,Attack,Centre-Forward,Right,188,2250000,11700000,https://www.transfermarkt.co.uk/leonardo-pavoletti/profil/spieler/64793
238752,2021,1390,keita-balde,Keita Balde,Spain,Senegal,3/8/1995,Attack,Centre-Forward,Both,181,4500000,27000000,https://www.transfermarkt.co.uk/keita-balde/profil/spieler/238752
129129,2021,1390,joao-pedro,Joao Pedro,Brazil,Italy,3/9/1992,Attack,Second Striker,Right,184,16200000,16200000,https://www.transfermarkt.co.uk/joao-pedro/profil/spieler/129129
574164,2021,1025,marco-molla,Marco Molla,Italy,Albania,6/19/2002,Goalkeeper,Goalkeeper,Right,192,90000,90000,https://www.transfermarkt.co.uk/marco-molla/profil/spieler/574164
264116,2021,1390,gaston-pereiro,Gaston Pereiro,Uruguay,Uruguay,6/11/1995,Midfield,Attacking Midfield,Left,188,3150000,13500000,https://www.transfermarkt.co.uk/gaston-pereiro/profil/spieler/264116
134883,2021,1390,daniele-baselli,Daniele Baselli,Italy,Italy,3/12/1992,Midfield,Central Midfield,Right,182,1710000,9000000,https://www.transfermarkt.co.uk/daniele-baselli/profil/spieler/134883
235931,2021,1390,alessandro-deiola,Alessandro Deiola,Italy,Italy,8/1/1995,Midfield,Central Midfield,Right,190,1800000,1800000,https://www.transfermarkt.co.uk/alessandro-deiola/profil/spieler/235931
197473,2021,1390,alberto-grassi,Alberto Grassi,Italy,Italy,3/7/1995,Midfield,Central Midfield,Right,183,2250000,6300000,https://www.transfermarkt.co.uk/alberto-grassi/profil/spieler/197473
68864,2021,1390,kevin-strootman,Kevin Strootman,Netherlands,Netherlands,2/13/1990,Midfield,Central Midfield,Left,186,2700000,25200000,https://www.transfermarkt.co.uk/kevin-strootman/profil/spieler/68864
317482,2021,1390,marko-rog,Marko Rog,Croatia,Croatia,7/19/1995,Midfield,Central Midfield,Right,180,6300000,13500000,https://www.transfermarkt.co.uk/marko-rog/profil/spieler/317482
295183,2021,1390,razvan-marin,Razvan Marin,Romania,Romania,5/23/1996,Midfield,Central Midfield,Right,178,12600000,13500000,https://www.transfermarkt.co.uk/razvan-marin/profil/spieler/295183
80894,2021,1025,lukasz-skorupski,Lukasz Skorupski,Poland,Poland,5/5/1991,Goalkeeper,Goalkeeper,Right,187,3600000,6300000,https://www.transfermarkt.co.uk/lukasz-skorupski/profil/spieler/80894
392569,2021,1390,gabriele-zappa,Gabriele Zappa,Italy,Italy,12/22/1999,Defender,Right-Back,Right,187,4500000,6300000,https://www.transfermarkt.co.uk/gabriele-zappa/profil/spieler/392569
312862,2021,1390,dalbert,Dalbert,Brazil,Brazil,9/8/1993,Defender,Left-Back,Left,181,2250000,10800000,https://www.transfermarkt.co.uk/dalbert/profil/spieler/312862
577394,2021,1025,denso-kasius,Denso Kasius,Netherlands,Netherlands,10/6/2002,Defender,Right-Back,Right,0,1800000,1800000,https://www.transfermarkt.co.uk/denso-kasius/profil/spieler/577394
568333,2021,1390,adam-obert,Adam Obert,Slovakia,Slovakia,8/23/2002,Defender,Centre-Back,Left,188,810000,810000,https://www.transfermarkt.co.uk/adam-obert/profil/spieler/568333
102745,2021,1390,luca-ceppitelli,Luca Ceppitelli,Italy,Italy,8/11/1989,Defender,Centre-Back,Both,186,900000,3150000,https://www.transfermarkt.co.uk/luca-ceppitelli/profil/spieler/102745
63186,2021,1025,roberto-soriano,Roberto Soriano,Germany,Italy,2/8/1991,Midfield,Attacking Midfield,Right,182,7200000,14400000,https://www.transfermarkt.co.uk/roberto-soriano/profil/spieler/63186
357992,2021,1390,raoul-bellanova,Raoul Bellanova,Italy,Italy,5/17/2000,Defender,Right-Back,Right,188,4500000,4500000,https://www.transfermarkt.co.uk/raoul-bellanova/profil/spieler/357992
242940,2021,1390,edoardo-goldaniga,Edoardo Goldaniga,Italy,Italy,11/2/1993,Defender,Centre-Back,Right,193,1350000,2700000,https://www.transfermarkt.co.uk/edoardo-goldaniga/profil/spieler/242940
394346,2021,1025,emanuel-vignato,Emanuel Vignato,Italy,Italy,8/24/2000,Attack,Right Winger,Right,175,5400000,5400000,https://www.transfermarkt.co.uk/emanuel-vignato/profil/spieler/394346
6442,2021,430,antonio-rosati,Antonio Rosati,Italy,Italy,6/26/1983,Goalkeeper,Goalkeeper,Right,195,90000,2520000,https://www.transfermarkt.co.uk/antonio-rosati/profil/spieler/6442
345458,2021,1390,sebastian-walukiewicz,Sebastian Walukiewicz,Poland,Poland,4/5/2000,Defender,Centre-Back,Right,188,6300000,9000000,https://www.transfermarkt.co.uk/sebastian-walukiewicz/profil/spieler/345458
258482,2021,1390,boris-radunović,Boris Radunović,Yugoslavia (Republic),Serbia,5/26/1996,Goalkeeper,Goalkeeper,Right,194,360000,900000,https://www.transfermarkt.co.uk/boris-radunovi%C4%87/profil/spieler/258482
481834,2021,1390,andrea-carboni,Andrea Carboni,Italy,Italy,2/4/2001,Defender,Centre-Back,Left,187,4500000,4500000,https://www.transfermarkt.co.uk/andrea-carboni/profil/spieler/481834
459655,2021,1390,matteo-lovato,Matteo Lovato,Italy,Italy,2/14/2000,Defender,Centre-Back,Right,188,6300000,6300000,https://www.transfermarkt.co.uk/matteo-lovato/profil/spieler/459655
12907,2021,1390,alessio-cragno,Alessio Cragno,Italy,Italy,6/28/1994,Goalkeeper,Goalkeeper,Right,184,12600000,18000000,https://www.transfermarkt.co.uk/alessio-cragno/profil/spieler/12907
334835,2021,398,toma-basic,Toma Basic,Croatia,Croatia,11/25/1996,Midfield,Central Midfield,Left,190,8100000,9000000,https://www.transfermarkt.co.uk/toma-basic/profil/spieler/334835
128220,2021,398,luis-alberto,Luis Alberto,Spain,Spain,9/28/1992,Midfield,Central Midfield,Right,183,28800000,49500000,https://www.transfermarkt.co.uk/luis-alberto/profil/spieler/128220
